group_set_id,output_set_id,SummaryId,GroupPeriod,Period,group_event_set_id,EventId,Loss,LossType
0,0,1,905,142,1,196,75784.03762849973,2
0,0,1,917,497,1,709,1492208.7389042377,2
0,0,1,920,947,1,1373,0.0,2
0,0,1,922,464,1,671,103922.32868660286,2
0,0,1,936,32,1,51,799078.9425182417,2
0,0,1,938,508,1,720,361139.68442619895,2
0,0,1,939,22,1,36,175684.99693936855,2
0,0,1,939,22,1,37,132558.19229260273,2
0,0,1,940,950,1,1379,487874.24738283455,2
0,0,1,948,616,1,880,95984.76880606031,2
0,0,1,951,702,1,1011,70404.12836400827,2
0,0,1,952,58,1,87,94693.0645390012,2
0,0,1,953,690,1,995,8586.915885027785,2
0,0,1,959,9,1,17,158814.50971639156,2
0,0,1,960,777,1,1127,64499.81538075488,2
0,0,1,969,648,1,929,112299.82832048042,2
0,0,1,979,244,1,339,422250.78305047005,2
0,0,1,984,361,1,506,18850.085891195184,2
0,0,1,992,897,1,1303,16462.40538252574,2
0,0,1,992,897,1,1305,155906.1886234302,2
0,0,1,993,56,1,84,444735.2968438491,2
0,0,1,994,564,1,808,42565.31649153877,2
0,0,1,994,564,1,809,372849.92928761244,2
0,0,1,997,903,1,1309,0.0,2
0,0,1,1001,79,1,119,42667.09220749908,2
0,0,1,1004,382,1,539,218666.38820356503,2
0,0,1,1005,796,1,1161,526223.2907297462,2
0,0,1,1008,731,1,1056,90681.2730238773,2
0,0,1,1012,26,1,44,256610.24773023184,2
0,0,1,1014,924,1,1334,46318.342423845155,2
0,0,1,1018,878,1,1274,405330.81349562854,2
0,0,1,1026,49,1,72,167457.59594893997,2
0,0,1,1035,276,1,389,643032.0999461561,2
0,0,1,1036,497,1,709,1444061.3997974396,2
0,0,1,1042,68,1,102,245288.71109126508,2
0,0,1,1046,734,1,1061,386312.1801488325,2
0,0,1,1047,32,1,51,625025.7829322163,2
0,0,1,1048,463,1,670,326881.91962132975,2
0,0,1,1052,273,1,383,80605.23739720928,2
0,0,1,1053,151,1,218,1159786.6627335548,2
0,0,1,1055,311,1,431,1101037.2893967107,2
0,0,1,1056,331,1,463,182106.94910779022,2
0,0,1,1057,891,1,1296,529608.3361929655,2
0,0,1,1060,441,1,642,1930000.0,2
0,0,1,1065,651,1,934,600524.8426319361,2
0,0,1,1072,544,1,779,12052.890647611972,2
0,0,1,1072,544,1,780,719557.3371766657,2
0,0,1,1074,693,1,1000,185229.8053741604,2
0,0,1,1076,60,1,89,472082.83634389937,2
0,0,1,1077,266,1,372,339807.3377137438,2
0,0,1,1079,77,1,115,406856.5865984466,2
0,0,1,1079,77,1,116,275275.75512417406,2
0,0,1,1083,234,1,328,24493.157062059945,2
0,0,1,1087,392,1,551,47037.868061427485,2
0,0,1,1092,855,1,1243,223435.9783555083,2
0,0,1,1093,688,1,993,12451.765638540497,2
0,0,1,1093,688,1,994,316421.62327831984,2
0,0,1,1094,952,1,1382,261605.96755054593,2
0,0,1,1096,916,1,1323,672432.5503230095,2
0,0,1,1098,782,1,1137,31924.54274710963,2
0,0,1,1103,526,1,745,35365.77325639758,2
